"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Scgb1a1",1.09992681569053e-19,1.87289457682804,1,0.853,3.55111372445688e-15
"Cavin2",1.01499082306148e-12,-1.10267837225745,0.49,0.844,3.276897872254e-08
"Tppp3",1.20207128788014e-12,-1.15559333150412,0.195,0.596,3.88088715292104e-08
"S100a6",8.25643134873413e-12,1.28449240546334,0.96,0.862,2.66558886093882e-07
"Ndst1",9.17182069547688e-12,-1.14558117898,0.6,0.881,2.96112231153471e-07
"Fgf1",2.34325425822871e-11,-1.12962964524811,0.285,0.642,7.56519637269139e-07
"Mgp",3.28394909787118e-11,1.86627029202624,0.58,0.202,1.06022296624771e-06
"Rtkn2",7.79493717124613e-11,-1.26660837221979,0.42,0.697,2.51659546573681e-06
"Lgals3",2.00818010004413e-10,1.56435883824711,0.775,0.541,6.48340945299248e-06
"Gstt1",2.15880664921133e-10,-1.1496034688156,0.135,0.45,6.96970726697877e-06
"Sptbn1",7.96008350956117e-10,-0.896354672552492,0.745,0.862,2.56991296106182e-05
"Col4a3",9.46744844088597e-10,-0.85578131905217,0.585,0.862,3.05656572914003e-05
"Thbs3",1.1250057791259e-09,-1.23193674239358,0.11,0.394,3.63208115790796e-05
"Isg15",1.34898050175161e-09,1.36222790908517,0.585,0.257,4.35518354990507e-05
"Lmo7",1.5795218795256e-09,-0.87846396377864,0.58,0.835,5.09948638804839e-05
"S100a14",4.37149195462006e-09,1.68417925496293,0.435,0.147,0.000141133617754909
"Ly6e",8.66652198606524e-09,1.06418002286788,0.775,0.56,0.000279798662320116
"Rab6b",9.96457573250252e-09,-0.568686599794852,0.035,0.248,0.000321706327523844
"Hsp90ab1",1.24275524658238e-08,0.747510736769881,0.935,0.807,0.000401223531359122
"Rpsa",1.56551957694043e-08,1.00999373944098,0.84,0.679,0.000505427995415216
"Nnat",1.61001173696798e-08,-1.2322266305783,0.055,0.284,0.000519792289280114
"Retnla",1.77591389662775e-08,1.18594128615576,0.305,0.028,0.000573353801526268
"Serf2",2.18574443584821e-08,0.793281159524397,0.885,0.743,0.000705667591113596
"Per3",2.65453021442449e-08,-0.654095894035962,0.05,0.266,0.000857015079726947
"Gapdh",3.38960143026254e-08,1.04535234368731,0.71,0.56,0.00109433282176026
"Limch1",3.79745642910203e-08,-0.848201487544412,0.555,0.771,0.00122600880813559
"Krt7",6.53613449965877e-08,1.04863206054444,0.94,0.853,0.00211019102321483
"Nr1d2",8.18587801712505e-08,-0.448493410596619,0.03,0.22,0.00264281071782882
"Arhgef1",8.45398373032807e-08,-1.10459133525226,0.225,0.477,0.00272936864733642
"S100a11",9.11523384246386e-08,0.77981616209509,0.93,0.844,0.00294285324603946
"Tead1",9.3278524587173e-08,-1.0633282000277,0.405,0.67,0.00301149716629688
"Slc39a8",1.07403746436674e-07,-0.799808075644203,0.45,0.716,0.00346752995370801
"AY036118",1.09901544146491e-07,0.817463923554007,0.985,0.972,0.00354817135276946
"S100a10",1.22682802519322e-07,1.36022617004707,0.705,0.569,0.0039608142793363
"Aplp2",1.36130216390856e-07,-0.887621132184666,0.52,0.761,0.00439496403617877
"Galnt18",1.54014505841265e-07,-0.947252184233915,0.225,0.495,0.00497235832108523
"Irf7",1.66245389053207e-07,1.18989782581223,0.52,0.229,0.0053672323855828
"Sec14l3",2.14959925774569e-07,-0.789958158984435,0.71,0.862,0.00693998120363195
"Krt19",2.25447740254495e-07,0.961770530826481,0.755,0.587,0.00727858029411637
"Ubb",2.44067842450963e-07,0.685197412213436,0.95,0.835,0.00787973029352934
"Calm1",3.04363413332258e-07,0.791547107067914,0.965,0.908,0.00982637279943196
"Sfta3-ps",3.20705387493076e-07,-1.10698493334157,0.18,0.431,0.010353973435214
"Alcam",3.35361078466498e-07,-0.726431617178054,0.59,0.807,0.0108271324182909
"C430049B03Rik",4.52020547072337e-07,-0.837346991957213,0.05,0.239,0.0145934833622304
"Sfn",4.57364085786688e-07,1.65837873373368,0.405,0.165,0.0147659995096232
"Gm42702",4.58435638107251e-07,-0.599371927770208,0.06,0.257,0.0148005945762926
"Tef",4.71252515413509e-07,-0.741654543145442,0.2,0.477,0.0152143874601251
"Ifit1",4.75806319286732e-07,1.17499905068593,0.52,0.257,0.0153614070181722
"Ppp3ca",4.92706320750656e-07,-0.829379121453851,0.505,0.697,0.0159070235654349
"Fam126b",4.96240019481964e-07,-0.370568390667483,0.025,0.193,0.0160211090289752
"Mecom",5.86078313664112e-07,-0.917002183674712,0.185,0.431,0.0189215383566458
"Myh14",6.13112755925795e-07,-0.745656076167282,0.64,0.862,0.0197943453250643
"Nectin3",6.43812361927105e-07,-0.876890916483554,0.32,0.587,0.0207854821048166
"AU021092",6.47483766839443e-07,-0.984470718710424,0.225,0.468,0.0209040134124114
"Igfbp6",8.80580854539814e-07,-1.05741581304885,0.125,0.349,0.0284295528888179
"Hp",8.99891316096706e-07,1.26536226707395,0.255,0.037,0.0290529911401822
"Id3",9.16956992773638e-07,-0.617231997429323,0.11,0.339,0.0296039565116969
"Ahnak",9.61764958946424e-07,-0.626057799757689,0.84,0.954,0.0310505816995853
"Hdac7",1.01370039514752e-06,-0.790920167172775,0.185,0.45,0.0327273172573378
"Syne2",1.12631526628937e-06,-0.495882653812661,0.135,0.376,0.0363630883721522
"Dapk2",1.23338781107567e-06,-0.701940326756035,0.31,0.56,0.0398199254805781
"Pdzd2",1.33682992495335e-06,-0.697945168514265,0.12,0.349,0.0431595541271188
"Timp3",1.44534193500748e-06,-0.718715378745331,0.63,0.798,0.0466628643717165
"Clstn1",1.47230666456141e-06,-0.776220133815842,0.25,0.514,0.0475334206653651
"Il18bp",1.59547209150688e-06,1.15965959734054,0.36,0.119,0.0515098164742997
"Npnt",1.60713274865803e-06,-0.805727748886542,0.39,0.624,0.0518862807904245
"Vegfa",1.70490445394129e-06,-1.03679258867531,0.49,0.725,0.0550428402954945
"Ctdspl",2.31662108505214e-06,-0.791895137686253,0.325,0.569,0.0747921117309083
"Wwc2",2.32870287158725e-06,-0.83591617297119,0.33,0.578,0.0751821722091945
"Lcn2",2.47136034897903e-06,0.953779208814996,0.295,0.064,0.0797878688667878
"Hs2st1",2.60582130245186e-06,-0.621989531343908,0.655,0.807,0.0841289407496583
"B2m",2.61993203077069e-06,0.520524537500258,0.985,0.972,0.0845845056134317
"Irgm1",2.62853584996471e-06,1.14293759283934,0.455,0.211,0.0848622799161105
"Rasgef1b",2.8750546335007e-06,-0.423470494286414,0.075,0.284,0.0928211388425702
"Ubc",2.91806010004312e-06,0.970545877105271,0.805,0.716,0.0942095703298921
"Nr1d1",3.00976675825263e-06,-0.375333445415038,0.025,0.174,0.0971703197901862
"Cox5a",3.32052025779836e-06,0.939087125962749,0.63,0.459,0.10720299652302
"Wwp1",3.3291312285422e-06,-0.576049671744282,0.41,0.661,0.107481001713485
"Ttc14",3.4506265449985e-06,-0.622734563242447,0.155,0.385,0.111403478005276
"Tnfrsf12a",3.64785417787915e-06,1.19769703253499,0.505,0.294,0.117770972132828
"Tet3",3.87400436292302e-06,-0.587938862825114,0.065,0.248,0.12507223085697
"Txnip",4.09855042235528e-06,-0.814354344952984,0.325,0.541,0.13232170038574
"Dipk2a",4.35723093954016e-06,-0.469568577144551,0.055,0.229,0.140673200883054
"Dpysl2",4.6421312630915e-06,-0.725061810032164,0.365,0.624,0.149871207828909
"Col4a4",4.82230047322439e-06,-0.657037108595603,0.49,0.734,0.15568797077805
"Epn2",5.04928536751663e-06,-0.958296672469013,0.25,0.477,0.163016178090274
"Bst2",5.69924511279882e-06,0.991135605244462,0.73,0.587,0.18400012846671
"Tra2a",6.44569802613737e-06,-0.809408748956622,0.215,0.44,0.208099360773845
"Tnrc18",6.5185330458233e-06,-0.60441966126599,0.15,0.376,0.210450839384405
"Fgfbp1",7.17890961042273e-06,-0.295287694299407,0.02,0.156,0.231771096772498
"Ly6c1",8.50985083803942e-06,1.32854799662178,0.345,0.119,0.274740534306103
"Arrb1",8.92335360298523e-06,-0.686643354837932,0.145,0.358,0.288090471072378
"Npw",1.00974473148269e-05,-0.463904487095998,0.125,0.339,0.325996086559188
"Bmpr1a",1.06029182757273e-05,-0.545361943402021,0.13,0.339,0.342315216531855
"Rnf215",1.08911919530807e-05,-0.624025408038753,0.16,0.385,0.35162213220521
"Gm43560",1.09457500626568e-05,-0.260134600686494,0.065,0.239,0.353383540772875
"Dennd3",1.1138103058348e-05,-0.578701023694702,0.12,0.321,0.359593657238765
"Cav1",1.17007641844416e-05,-0.669821411161222,0.575,0.752,0.377759171694696
"Anxa1",1.354336489461e-05,1.08924805781119,0.755,0.587,0.437247535622483
"Txn1",1.39116312036429e-05,0.882800887699983,0.695,0.569,0.449137013409611
"Zcchc4",1.39548956234852e-05,-0.227865240214433,0,0.092,0.450533805204219
"AW112010",1.47509036991932e-05,1.28289451458524,0.51,0.284,0.476232925928451
"Dleu2",1.49113777490553e-05,-0.539583765413583,0.095,0.284,0.481413830628251
"Cystm1",1.53246058368184e-05,0.908772500636888,0.84,0.743,0.49475489944168
"Tmem63b",1.69466412584314e-05,-0.7121593734798,0.3,0.514,0.547122313028456
"Osbpl6",1.74782735554006e-05,-0.521521055245909,0.15,0.367,0.564286061736109
"Erbb3",1.7676741282572e-05,-0.495799431240988,0.115,0.312,0.570693592307837
"Nrep",1.88851804025206e-05,-0.507353738497464,0.035,0.174,0.609708049295376
"Hint1",1.94767226087271e-05,0.84420578448488,0.7,0.587,0.628805989422755
"Pde7a",1.97260960740203e-05,-0.790790855923311,0.145,0.339,0.636857011749745
"Psme1",1.97497740436545e-05,0.84441353765325,0.65,0.477,0.637621454999386
"Npc2",1.98939007788208e-05,0.841907685686231,0.855,0.697,0.642274586644229
"Zcchc14",2.04433971593146e-05,-0.459410257952293,0.01,0.119,0.660015077288472
"D230025D16Rik",2.18085191386676e-05,-0.551574493689462,0.13,0.33,0.704088040391884
"Erbb2",2.31030969848317e-05,-0.383779217749487,0.055,0.211,0.745883486155291
"Pde8b",2.31030969848317e-05,-0.420383123532698,0.055,0.211,0.745883486155291
"Mrc2",2.34196659888197e-05,-0.423666244095464,0.17,0.394,0.756103916449043
"Anks1",2.34787448016655e-05,-0.487189017381539,0.075,0.248,0.75801127592177
"Numb",2.3947052151503e-05,-0.380181732943956,0.065,0.229,0.773130578711275
"Cdkn1b",2.45551046303133e-05,-0.549183224840283,0.13,0.33,0.792761552989666
"Traf1",2.51335768696551e-05,-0.643337669649282,0.16,0.367,0.811437529236816
"Brwd1",2.5561969795067e-05,-0.646988898611153,0.095,0.266,0.825268194833738
"Prr5l",2.55771514894381e-05,-0.350386567203302,0.115,0.312,0.825758335836508
"Rnase4",2.59117120457619e-05,-0.908496155373394,0.35,0.55,0.836559623397424
"Nme2",2.66671900067625e-05,0.802996844428679,0.715,0.596,0.860950229368327
"Ctsh",2.71629076875446e-05,1.29578067736538,0.71,0.569,0.876954474692379
"Gsap",2.77682229903443e-05,-0.670926462145192,0.165,0.367,0.896497079243265
"Gsk3b",2.80294224306186e-05,-0.652001344616125,0.255,0.495,0.904929903172522
"Ltn1",2.8586534371458e-05,-0.394719880723395,0.05,0.202,0.922916262182522
"Tceal9",2.92859461687019e-05,0.875485926689646,0.685,0.495,0.94549677205654
"Krt18",2.95822393275584e-05,1.15305663143738,0.725,0.624,0.955062596690225
"Plekhd1",2.98055648077522e-05,-0.294825233384344,0.015,0.128,0.962272659818279
"Gbp2",3.02460703186979e-05,0.69264208066001,0.51,0.266,0.976494380239162
"Svil",3.07383549532991e-05,-0.765336340440312,0.265,0.486,0.992387789667261
"Qk",3.12093432756003e-05,-0.661323236040255,0.69,0.789,1
"Nme1",3.12995720339813e-05,0.984015404783715,0.45,0.266,1
"Eva1b",3.25624565078431e-05,-0.670583628288046,0.2,0.404,1
"Macf1",3.26474394402861e-05,-0.587441687785931,0.5,0.706,1
"Arxes2",3.3013715266517e-05,-0.61249188814342,0.07,0.229,1
"Plekhh2",3.30780191744348e-05,-0.492786431778167,0.105,0.294,1
"Rps20",3.9140345541673e-05,0.790283605517412,0.85,0.752,1
"Kdm6b",4.24816994445548e-05,-0.398014379444011,0.08,0.248,1
"Kdm5a",4.89201620999554e-05,-0.570945333973485,0.135,0.321,1
"Slc52a3",4.95578709282466e-05,-0.490465512051724,0.05,0.193,1
"Ces1d",5.00986511108028e-05,-0.392076223376112,0.09,0.266,1
"Wnt10b",5.02042912276736e-05,-0.439438814685516,0.01,0.11,1
"Exph5",5.07508900740984e-05,-0.486993804981865,0.11,0.294,1
"Sort1",5.46201853807087e-05,-0.687778641682536,0.365,0.596,1
"Cdc14b",5.51896929440636e-05,-0.222012333300618,0.01,0.11,1
"Actb",5.76353507898731e-05,0.417978243522009,0.99,0.982,1
"Tril",5.78548893023257e-05,-0.21710951242029,0.01,0.11,1
"Apoe",5.94031477981733e-05,0.907024500735027,0.705,0.523,1
"Cav2",5.9460155150614e-05,-0.653532448470408,0.435,0.642,1
"Ifit3",5.95107073495801e-05,0.959149902655612,0.63,0.486,1
"Rpl41",6.01307809493056e-05,0.484045575036416,0.915,0.844,1
"Cadm1",6.03845956598091e-05,-0.641449358013605,0.46,0.661,1
"2210011C24Rik",6.11358215545019e-05,-0.599354742257112,0.205,0.422,1
"Ddx6",6.95818103050784e-05,-0.734341700933381,0.365,0.578,1
"Sox4",7.11145032891154e-05,-0.747852896328546,0.245,0.44,1
"Ocln",7.13711994317664e-05,-0.502792136310709,0.19,0.404,1
"Aldoa",7.2680518205837e-05,0.765110288717482,0.655,0.523,1
"Nckap5",7.3706291201074e-05,-0.681914067378528,0.275,0.486,1
"Map2k7",7.47700969197507e-05,-0.192618198481859,0.05,0.193,1
"Krt8",7.56096660074872e-05,1.00467791657375,0.77,0.633,1
"Plce1",7.56318559326816e-05,-0.706020068393508,0.1,0.266,1
"Trp53bp2",7.93309803087057e-05,-0.80793047550918,0.385,0.578,1
"Fbf1",8.02399152041212e-05,-0.17833850128576,0.005,0.092,1
"Sipa1l3",8.38709578381224e-05,-0.373603782665582,0.11,0.284,1
"Mtcl1",8.39237057139329e-05,-0.556397348303264,0.165,0.349,1
"Utrn",8.44214332659305e-05,-0.754553429843972,0.375,0.615,1
"Gdi1",8.69436996635287e-05,-0.42938180907979,0.095,0.266,1
"Nav2",9.04608141956983e-05,-0.721317229863036,0.23,0.413,1
"Adgrf5",9.04608141956983e-05,-0.516662186219815,0.22,0.431,1
"Leng8",9.20021640739888e-05,-0.587167757166939,0.16,0.339,1
"AC149090.1",9.202335122035e-05,-0.858446469301605,0.205,0.394,1
"Bex4",9.26203676211973e-05,-0.47074005589363,0.07,0.22,1
"Sphk1",9.67627011400964e-05,-0.416844217336087,0.11,0.284,1
"Zbtb20",9.77697912984792e-05,-0.881884605715806,0.275,0.477,1
"Apbb2",9.82432197301899e-05,-0.494192697980434,0.155,0.33,1
"Csf1r",9.97627105874548e-05,-0.526419101090128,0.08,0.239,1
"Prickle1",0.000102161256855981,-0.276141240957495,0.025,0.138,1
"Tle2",0.000103483282939968,-0.24327808264988,0.025,0.138,1
"Ccl5",0.000105672826674484,1.20316228938554,0.46,0.275,1
"Zmiz1",0.000106070050953169,-0.414951172036889,0.13,0.312,1
"Gm26621",0.000107037925879755,-0.521218512955824,0.05,0.183,1
"Trim32",0.000107618734643907,-0.256610060172321,0,0.073,1
"Akap9",0.000108880653956325,-0.942818018528299,0.205,0.394,1
"Snrnp70",0.000110269196358801,-0.776551513709708,0.21,0.404,1
"Zmynd11",0.000110527210081108,-0.655040363181215,0.15,0.339,1
"Fgfr3",0.00011223025904906,-0.355736326448703,0.04,0.165,1
"Vnn1",0.000112440114955928,-0.367439661536452,0.11,0.284,1
"Cyp4v3",0.000114499241271996,-0.317912630566743,0.08,0.239,1
"Ank3",0.000118159404457922,-0.406846733286374,0.06,0.202,1
"Ano6",0.000121054770885232,-0.599731251052863,0.12,0.294,1
"Slc4a5",0.000122206671645569,-0.404473543944347,0.025,0.138,1
"Gprc5b",0.000122206671645569,-0.377178147587628,0.025,0.138,1
"Firre",0.000122865683574943,-0.526493162310963,0.05,0.183,1
"Hspa8",0.000124638939615825,0.551684695368274,0.825,0.734,1
"Sap25",0.000126367505866218,-0.379967213456326,0.045,0.174,1
"Sftpd",0.000132359511752938,0.785567591692803,0.59,0.349,1
"Rpl38",0.000134580315667037,0.648157643576584,0.82,0.716,1
"Synrg",0.000139868174631223,-0.224326692650348,0.08,0.239,1
"Ddah2",0.000142421237664723,-0.378551796064476,0.055,0.193,1
"Ppp1r9a",0.000144855091045929,-0.75909465899002,0.14,0.312,1
"Trp53inp1",0.00014629238725782,-0.35956144438984,0.035,0.156,1
"Ikzf4",0.000150101671058526,-0.198746903307084,0.01,0.101,1
"Ifitm3",0.000150934444134614,0.67832789641066,0.505,0.266,1
"Herc2",0.000151635822835175,-0.613221442845997,0.115,0.284,1
"Ltbp3",0.000153489417344561,-0.73933161327147,0.35,0.541,1
"Gm26917",0.000153982674104582,-1.29317143410776,0.15,0.33,1
"Sspn",0.000155392225412294,-0.215855268448257,0.025,0.138,1
"Slc25a36",0.00015855014546295,-0.682240568329652,0.145,0.321,1
"Ddr1",0.000161749044786803,-0.432343889270815,0.25,0.459,1
"Arhgap31",0.000162680560563397,-0.78100581810493,0.22,0.404,1
"Nrbp2",0.000163516152559095,-0.618601131957685,0.22,0.413,1
"Arf4",0.000165620551402241,0.692841242177308,0.62,0.44,1
"Phactr1",0.000168589546165843,-0.475140553970651,0.355,0.569,1
"Gamt",0.000169359732510981,-0.174060296250694,0.015,0.11,1
"Kcnk2",0.00018982239437105,-0.292762792277667,0.015,0.11,1
"Mal2",0.000193931006134515,-0.571709129277782,0.63,0.798,1
"Ager",0.000196249931458161,-0.391430876825232,0.985,1,1
"Enpep",0.000207820677326168,-0.515094235388703,0.075,0.22,1
"Clic5",0.000209720700632717,-0.396747652104268,0.87,0.954,1
"Crlf3",0.000210142211931048,-0.54286240711926,0.21,0.394,1
"4932438A13Rik",0.000210872734758374,-0.392910516752206,0.1,0.257,1
"Tmem39a",0.000223359016505674,-0.348695971447321,0.02,0.119,1
"Eva1c",0.000226551743068194,-0.485278555489654,0.09,0.239,1
"Zfp651",0.000232411946866134,-0.238136936769233,0.02,0.119,1
"Wnk1",0.000238750784279197,-0.618326340463985,0.58,0.752,1
"Pitrm1",0.000241808358127221,-0.350060003130518,0.02,0.119,1
"Stbd1",0.000242458020568157,-0.27825480988603,0.06,0.193,1
"Gm15222",0.000250926974775521,-0.157373649463727,0.025,0.128,1
"Smim6",0.000254405039557117,-0.141703566721351,0.005,0.083,1
"Rpl11",0.000258159996633556,0.516193953478063,0.88,0.78,1
"Plxnb1",0.000265359302740535,-0.520746940758148,0.18,0.358,1
"Rgma",0.000268637424534273,-0.107164256488297,0.02,0.119,1
"Fam189a2",0.000273191231622144,-0.559521882982457,0.575,0.716,1
"6430590A07Rik",0.00027721777459747,-0.185554555602305,0.025,0.128,1
"Rasgef1a",0.0002839286469102,-0.485417625893138,0.135,0.312,1
"Atxn1",0.000286898983581268,-0.558653530677994,0.155,0.33,1
"Gm42701",0.000287202883943475,-0.322659903724723,0.045,0.165,1
"4931406C07Rik",0.000295476803487092,-0.264122554145228,0.035,0.147,1
"Fcho2",0.000296651035665728,-0.485297562381842,0.17,0.349,1
"Tprgl",0.000297707825448148,-0.491661094924963,0.34,0.55,1
"Gm29453",0.000298741653954795,-0.143985412320118,0,0.064,1
"Smad9",0.000298741653954795,-0.0802178244170713,0,0.064,1
"Dsg2",0.000298741653954795,-0.127385807573697,0,0.064,1
"Pbx1",0.000302827941187485,-0.359679662267943,0.08,0.22,1
"Idh1",0.000308103395444684,-0.415531560989302,0.04,0.156,1
"Ppfibp2",0.000310000234321868,-0.803553583418997,0.105,0.257,1
"Brap",0.00031189835940373,-0.420908790576836,0.1,0.257,1
"Gprin3",0.000311931069131063,-0.395643151411047,0.1,0.248,1
"Airn",0.0003161862279514,-0.219776324861398,0.035,0.147,1
"Fus",0.000317165470244564,-0.657619878703599,0.25,0.431,1
"Grik5",0.000320657711502927,-0.189335325297903,0.06,0.193,1
"Cxadr",0.00032563765815083,-0.683202098081958,0.325,0.505,1
"Trim8",0.000330337208227782,-0.496702306645362,0.18,0.358,1
"Cstb",0.000330949593065102,1.07380490542551,0.465,0.312,1
"Chpt1",0.000335503152405907,-0.673513375874341,0.345,0.523,1
"Mmp11",0.000338133381516802,-0.484980375009174,0.205,0.394,1
"Serpinb9b",0.000340506624368287,0.681038795454461,0.11,0,1
"Jmy",0.00034703919076494,-0.246880138891707,0.04,0.156,1
"Neat1",0.000348696052288897,-1.15437511323903,0.3,0.459,1
"Klhl24",0.000355358399613055,-0.530775680331381,0.205,0.385,1
"Foxj2",0.000358430685732188,-0.188628135955655,0.04,0.156,1
"Cldn18",0.000360556648222859,-0.38313427277105,0.93,0.908,1
"Cbx6",0.000363501676604094,-0.531181944662634,0.19,0.367,1
"4930402H24Rik",0.000370394261058127,-0.562426267612582,0.08,0.22,1
"Bcl2l11",0.000375041742954161,-0.116206172897822,0.01,0.092,1
"Sptan1",0.00038296564268561,-0.64367822090645,0.385,0.578,1
"Gas6",0.000385236048797213,-0.551927813231006,0.315,0.523,1
"C3",0.000385306531842856,0.693940572173443,0.175,0.037,1
"Ptprm",0.000396083242355673,-0.461209916338548,0.225,0.413,1
"Rbm5",0.00040439911755933,-0.444582965999204,0.16,0.321,1
"Rpl19",0.000406447536191418,0.534495050384617,0.905,0.826,1
"Msln",0.000412785734996941,1.86606287676056,0.375,0.229,1
"Paqr4",0.000419780333875551,-0.150966281963757,0.055,0.183,1
"Ndufb1-ps",0.000425550800276932,0.775431171216376,0.575,0.44,1
"Atp8a1",0.000439594937874179,-0.654198033448134,0.325,0.505,1
"Pakap.1",0.000446983207520356,-0.634802091990466,0.665,0.835,1
"Mpp7",0.00045227749271805,-0.518653011873137,0.21,0.404,1
"Tmbim4",0.000456786291201402,0.734869148404597,0.37,0.22,1
"Irx2",0.00045755017958048,-0.548007408126206,0.15,0.312,1
"Pcm1",0.000461871648142104,-0.354561309560669,0.155,0.321,1
"Lama3",0.000462391410246106,-0.454255581471273,0.345,0.532,1
"Nfyc",0.000476528401518716,-0.181858909389364,0.06,0.193,1
"Atp2b1",0.000483443716487483,-0.592845652753861,0.325,0.523,1
"Spopl",0.000487470813538629,-0.50486874578597,0.085,0.22,1
"Pard3b",0.0004939492641877,-0.389440311416124,0.075,0.211,1
"Abcd3",0.000501732049469235,-0.549776026026768,0.235,0.422,1
"Bptf",0.000521103402625863,-0.795069399556146,0.225,0.394,1
"Ppia",0.000521811447022969,0.518411744993589,0.795,0.716,1
"Rplp0",0.000527932628810457,0.703241129351722,0.775,0.679,1
"Rpl18a",0.000531658695265553,0.576755258852832,0.86,0.743,1
"Zfp219",0.000531789911605011,-0.332361734603896,0.04,0.147,1
"Ptms",0.000535534983468528,-0.491470594589808,0.575,0.771,1
"Fgfr2",0.000539309372787094,-0.307374226982872,0.12,0.284,1
"Mat2a",0.000541595932723185,-0.383951391190408,0.15,0.312,1
"Mt1",0.000541815533350931,1.10208259134785,0.27,0.11,1
"Mmp15",0.000545331839504223,-0.235272145138061,0.065,0.193,1
"0610009L18Rik",0.000556598054760478,-0.0145903537057856,0.015,0.101,1
"Zfp871",0.000557198029216731,-0.289847631192083,0.1,0.248,1
"Klhdc8b",0.000557813856688001,-0.275527404764343,0.09,0.229,1
"Zfp503",0.000565083667093457,-0.0931296692908976,0.02,0.11,1
"Bcam",0.000566545365588759,-0.480766244387544,0.625,0.78,1
"Tnfsf15",0.000572050083584667,-0.161470465334792,0.015,0.101,1
"Arhgap12",0.000575116526469876,-0.302336681839915,0.07,0.202,1
"Arhgef28",0.000579855503027089,-0.641637828640547,0.15,0.303,1
"Gadd45g",0.000582295154661161,0.670636192026071,0.4,0.22,1
"Anxa6",0.000587457782222921,-0.361362141786486,0.265,0.477,1
"Rnf216",0.000590356645368934,-0.226240704345608,0.06,0.183,1
"Zfp318",0.000591466372601847,-0.525823503336924,0.04,0.147,1
"Aqp5",0.000603008639801218,0.652861956558834,0.895,0.789,1
"B3gnt2",0.000608132935902075,-0.626608776691265,0.125,0.266,1
"Lama5",0.000609824495942425,-0.270423801259176,0.19,0.385,1
"Scgb3a2",0.000610170213324988,0.635905875780018,0.34,0.156,1
"Crnde",0.00061024413162664,-0.261353219265003,0.02,0.11,1
"Gm43258",0.000619421516297119,-0.391585369109719,0.03,0.128,1
"Sertad2",0.000626228265815472,-0.331373687053557,0.115,0.266,1
"Mapk1",0.000629536955318769,-0.338992179501767,0.19,0.367,1
"Zkscan3",0.000630952029834882,-0.421301191430131,0.115,0.266,1
"Rpl13a",0.000635568562660974,0.728558977686661,0.84,0.761,1
"Znrf3",0.000665666903508498,-0.249653185678358,0.005,0.073,1
"Unkl",0.000665666903508498,-0.272529631237032,0.005,0.073,1
"Trim30d",0.000673174683018605,-0.343421225685816,0.045,0.156,1
"Lamb2",0.000683414545496502,-0.5167708955626,0.3,0.486,1
"Nfib",0.000691948596945851,-0.714448270381492,0.3,0.477,1
"Yipf4",0.000698021519957527,-0.687402138705446,0.165,0.321,1
"Tspyl2",0.000699896433207024,-0.134913963525277,0.005,0.073,1
"Vim",0.000719397841584166,0.699736985994868,0.405,0.22,1
"Prpf8",0.000723263881711012,-0.47090420890805,0.145,0.303,1
"Usp33",0.000738029982680646,-0.395391862494537,0.11,0.257,1
"Pcgf2",0.000743539557428652,-0.216070856946792,0.025,0.119,1
"Nupr1",0.000748561653229818,1.49631231747795,0.18,0.046,1
"Celsr1",0.000751309277431489,-0.247095706697268,0.035,0.138,1
"Fnbp1l",0.000763934033576287,-0.513089607755102,0.31,0.495,1
"Efemp1",0.000776131791290709,-0.276765385176674,0.035,0.138,1
"Hipk2",0.000778754841700542,-0.661675458928304,0.24,0.422,1
"Ppm1b",0.00079000233389097,-0.492678228819494,0.095,0.229,1
"Mus81",0.000790807540591656,-0.202492659415613,0.045,0.156,1
"Ep300",0.000794169788614967,-0.48080842039786,0.12,0.266,1
"Dbp",0.000808054592560927,-0.301986786922183,0.025,0.119,1
"Amn1",0.000813150292834212,-0.524275065770393,0.155,0.303,1
"Map3k5",0.000818704092195639,-0.391450026757943,0.05,0.165,1
"Tsc22d3",0.000827683696303579,-0.268894476299936,0.145,0.312,1
"Strada",0.000832592687622316,-0.217377531704665,0.03,0.128,1
"Chka",0.000848575587344366,-0.491325812396983,0.215,0.385,1
"Rbm33",0.000856521893267308,-0.241952749762743,0.085,0.22,1
"Dcbld1",0.000856529188796475,-0.0697485292696513,0.045,0.156,1
"Dpp4",0.000863005269312448,-0.34660425434824,0.09,0.229,1
"Zfp950",0.00087040845104023,-0.370304102205994,0.08,0.211,1
"Fgf18",0.000883485256633528,-0.396597452363309,0.09,0.22,1
"Pnisr",0.000885491257520824,-0.485542261777328,0.215,0.385,1
"Resf1",0.000915303522638206,-0.935674344001378,0.345,0.495,1
"Noct",0.000924782913184153,0.343908590365353,0.095,0,1
"Akap8l",0.000932571914870132,-0.406871093849677,0.145,0.303,1
"Zfp467",0.000945801996434285,-0.206402933215724,0.045,0.156,1
"Tyrobp",0.00094693231668004,0.740357464106809,0.19,0.055,1
"Dsp",0.000963395194505696,-0.618555080813776,0.205,0.376,1
"Tecpr2",0.000973193287360738,-0.40491835004077,0.01,0.083,1
"Sod1",0.000975419761113802,-0.689284882154595,0.35,0.532,1
"Spen",0.000982197933262396,-0.459502975213351,0.11,0.248,1
"Smc4",0.00099021560671597,-0.815279076581041,0.2,0.358,1
"Zfp266",0.00099040125948946,-0.479825873959837,0.135,0.284,1
"Dffb",0.00100236758444655,-0.152626123666914,0.01,0.083,1
